21/12/2023 14:29:43 - Localizacion: Ya existe en SAP complemento Campo BPP_NmPg de la tabla:  @BPP_PAYDTRDET
21/12/2023 14:29:44 - Localizacion: Ya existe en SAP complemento Campo BPP_SdAs de la tabla:  @BPP_PAYDTRDET
21/12/2023 14:29:45 - Localizacion: Ya existe en SAP complemento Campo BPP_CdBn de la tabla:  @BPP_PAYDTRDET
21/12/2023 14:29:47 - Localizacion: Ya existe en SAP complemento Campo BPP_CdDt de la tabla:  @BPP_PAYDTRDET
21/12/2023 14:29:48 - Localizacion: Ya existe en SAP complemento Campo BPP_CdOp de la tabla:  @BPP_PAYDTRDET
21/12/2023 14:29:49 - Localizacion: Ya existe en SAP complemento Campo BPP_TpOb de la tabla:  @BPP_PAYDTRDET
21/12/2023 14:29:51 - Localizacion: Ya existe en SAP complemento Campo BPP_FcDc de la tabla:  @BPP_PAYDTRDET
21/12/2023 14:29:52 - Localizacion: Ya existe en SAP complemento Campo BPP_Cnst de la tabla:  @BPP_PAYDTRDET
21/12/2023 14:29:54 - Localizacion: Ya existe en SAP complemento Campo BPP_Cmnt de la tabla:  @BPP_ANULCORR
21/12/2023 14:29:55 - Localizacion: Ya existe en SAP complemento Campo BPP_DocSnt de la tabla:  @BPP_ANULCORR
21/12/2023 14:29:56 - Localizacion: Ya existe en SAP complemento Campo BPP_FchAnl de la tabla:  @BPP_ANULCORR
21/12/2023 14:29:58 - Localizacion: Ya existe en SAP complemento Campo BPP_NmCorD de la tabla:  @BPP_ANULCORR
21/12/2023 14:29:59 - Localizacion: Ya existe en SAP complemento Campo BPP_NmCorH de la tabla:  @BPP_ANULCORR
21/12/2023 14:30:01 - Localizacion: Ya existe en SAP complemento Campo BPP_Serie de la tabla:  @BPP_ANULCORR
21/12/2023 14:30:02 - Localizacion: Ya existe en SAP complemento Campo BPP_TpDoc de la tabla:  @BPP_ANULCORR
21/12/2023 14:30:03 - Localizacion: Ya existe en SAP complemento Campo BPP_Cmnt de la tabla:  @BPP_ANULCORRDET
21/12/2023 14:30:05 - Localizacion: Ya existe en SAP complemento Campo BPP_Estd de la tabla:  @BPP_ANULCORRDET
21/12/2023 14:30:06 - Localizacion: Ya existe en SAP complemento Campo BPP_FcAn de la tabla:  @BPP_ANULCORRDET
21/12/2023 14:30:08 - Localizacion: Ya existe en SAP complemento Campo BPP_NmCr de la tabla:  @BPP_ANULCORRDET
21/12/2023 14:30:09 - Localizacion: Ya existe en SAP complemento Campo BPP_Srie de la tabla:  @BPP_ANULCORRDET
21/12/2023 14:30:10 - Localizacion: Ya existe en SAP complemento Campo BPP_NDTD de la tabla:  @BPP_NUMDOC
21/12/2023 14:30:12 - Localizacion: Ya existe en SAP complemento Campo BPP_NDSD de la tabla:  @BPP_NUMDOC
21/12/2023 14:30:13 - Localizacion: Ya existe en SAP complemento Campo BPP_NDCD de la tabla:  @BPP_NUMDOC
21/12/2023 14:30:15 - Localizacion: Ya existe en SAP complemento Campo BPP_NDMD de la tabla:  @BPP_NUMDOC
21/12/2023 14:30:16 - Localizacion: Ya existe en SAP complemento Campo BPP_NDED de la tabla:  @BPP_NUMDOC
21/12/2023 14:30:17 - Localizacion: Ya existe en SAP complemento Campo BPP_USUARIOS de la tabla:  @BPP_NUMDOC
21/12/2023 14:30:19 - Localizacion: Ya existe en SAP complemento Campo BPP_TDTD de la tabla:  @BPP_TPODOC
21/12/2023 14:30:20 - Localizacion: Ya existe en SAP complemento Campo BPP_TDDD de la tabla:  @BPP_TPODOC
21/12/2023 14:30:22 - Localizacion: Ya existe en SAP complemento Campo BPP_TDID de la tabla:  @BPP_TPODOC
21/12/2023 14:30:24 - Localizacion: Ya existe en SAP complemento Campo BPP_TDND de la tabla:  @BPP_TPODOC
21/12/2023 14:30:25 - Localizacion: Ya existe en SAP complemento Campo BPP_TDNC de la tabla:  @BPP_TPODOC
21/12/2023 14:30:27 - Localizacion: Ya existe en SAP complemento Campo BPP_TDCD de la tabla:  @BPP_TPODOC
21/12/2023 14:30:29 - Localizacion: Ya existe en SAP complemento Campo BPP_TDVD de la tabla:  @BPP_TPODOC
21/12/2023 14:30:30 - Localizacion: Ya existe en SAP complemento Campo BPP_TDCA de la tabla:  @BPP_TPODOC
21/12/2023 14:30:32 - Localizacion: Ya existe en SAP complemento Campo excluir de la tabla:  @BPP_TPODOC
21/12/2023 14:30:34 - Localizacion: Ya existe en SAP complemento Campo excrigv de la tabla:  @BPP_TPODOC
21/12/2023 14:30:35 - Localizacion: Ya existe en SAP complemento Campo BPP_FECRESOL de la tabla:  @STR_AR
21/12/2023 14:30:37 - Localizacion: Ya existe en SAP complemento Campo BPP_RUC de la tabla:  @STR_AR
21/12/2023 14:30:39 - Localizacion: Ya existe en SAP complemento Campo BPP_NRORESOL de la tabla:  @STR_AR
21/12/2023 14:30:41 - Localizacion: Ya existe en SAP complemento Campo BPP_RSOCIAL de la tabla:  @STR_AR
21/12/2023 14:30:42 - Localizacion: Ya existe en SAP complemento Campo BPP_FECRESOL de la tabla:  @STR_BC
21/12/2023 14:30:44 - Localizacion: Ya existe en SAP complemento Campo BPP_RUC de la tabla:  @STR_BC
21/12/2023 14:30:45 - Localizacion: Ya existe en SAP complemento Campo BPP_NRORESOL de la tabla:  @STR_BC
21/12/2023 14:30:48 - Localizacion: Ya existe en SAP complemento Campo BPP_RSOCIAL de la tabla:  @STR_BC
21/12/2023 14:30:50 - Localizacion: Ya existe en SAP complemento Campo BPP_CAPS de la tabla:  @BPP_HCAPITAL
21/12/2023 14:30:51 - Localizacion: Ya existe en SAP complemento Campo BPP_MEMO de la tabla:  @BPP_HCAPITAL
21/12/2023 14:30:53 - Localizacion: Ya existe en SAP complemento Campo BPP_NACC de la tabla:  @BPP_HCAPITAL
21/12/2023 14:30:54 - Localizacion: Ya existe en SAP complemento Campo BPP_NASP de la tabla:  @BPP_HCAPITAL
21/12/2023 14:30:56 - Localizacion: Ya existe en SAP complemento Campo BPP_NASS de la tabla:  @BPP_HCAPITAL
21/12/2023 14:30:58 - Localizacion: Ya existe en SAP complemento Campo BPP_PERI de la tabla:  @BPP_HCAPITAL
21/12/2023 14:31:00 - Localizacion: Ya existe en SAP complemento Campo BPP_VALN de la tabla:  @BPP_HCAPITAL
21/12/2023 14:31:01 - Localizacion: Ya existe en SAP complemento Campo BPP_NACC de la tabla:  @BPP_DCAPITAL
21/12/2023 14:31:03 - Localizacion: Ya existe en SAP complemento Campo BPP_NDOC de la tabla:  @BPP_DCAPITAL
21/12/2023 14:31:05 - Localizacion: Ya existe en SAP complemento Campo BPP_PORC de la tabla:  @BPP_DCAPITAL
21/12/2023 14:31:06 - Localizacion: Ya existe en SAP complemento Campo BPP_SOCI de la tabla:  @BPP_DCAPITAL
21/12/2023 14:31:08 - Localizacion: Ya existe en SAP complemento Campo BPP_TACC de la tabla:  @BPP_DCAPITAL
21/12/2023 14:31:09 - Localizacion: Ya existe en SAP complemento Campo BPP_TDOC de la tabla:  @BPP_DCAPITAL
21/12/2023 14:31:11 - Localizacion: Ya existe en SAP complemento Campo BPP_TMOV de la tabla:  @BPP_DCAPITAL
21/12/2023 14:31:13 - Localizacion: Ya existe en SAP complemento Campo BPP_MEMO de la tabla:  @BPP_HINTANG
21/12/2023 14:31:14 - Localizacion: Ya existe en SAP complemento Campo BPP_PERI de la tabla:  @BPP_HINTANG
21/12/2023 14:31:16 - Localizacion: Ya existe en SAP complemento Campo BPP_AMTZ de la tabla:  @BPP_DINTANG
21/12/2023 14:31:17 - Localizacion: Ya existe en SAP complemento Campo BPP_DESC de la tabla:  @BPP_DINTANG
21/12/2023 14:31:19 - Localizacion: Ya existe en SAP complemento Campo BPP_FECH de la tabla:  @BPP_DINTANG
21/12/2023 14:31:20 - Localizacion: Ya existe en SAP complemento Campo BPP_NETO de la tabla:  @BPP_DINTANG
21/12/2023 14:31:22 - Localizacion: Ya existe en SAP complemento Campo BPP_TINT de la tabla:  @BPP_DINTANG
21/12/2023 14:31:23 - Localizacion: Ya existe en SAP complemento Campo BPP_TMOV de la tabla:  @BPP_DINTANG
21/12/2023 14:31:25 - Localizacion: Ya existe en SAP complemento Campo BPP_VINT de la tabla:  @BPP_DINTANG
21/12/2023 14:31:27 - Localizacion: Ya existe en SAP complemento Campo BPP_MEMO de la tabla:  @BPP_HVALORES
21/12/2023 14:31:28 - Localizacion: Ya existe en SAP complemento Campo BPP_PERI de la tabla:  @BPP_HVALORES
21/12/2023 14:31:30 - Localizacion: Ya existe en SAP complemento Campo BPP_CANT de la tabla:  @BPP_DVALORES
21/12/2023 14:31:32 - Localizacion: Ya existe en SAP complemento Campo BPP_CTOT de la tabla:  @BPP_DVALORES
21/12/2023 14:31:33 - Localizacion: Ya existe en SAP complemento Campo BPP_DENO de la tabla:  @BPP_DVALORES
21/12/2023 14:31:35 - Localizacion: Ya existe en SAP complemento Campo BPP_EMIS de la tabla:  @BPP_DVALORES
21/12/2023 14:31:37 - Localizacion: Ya existe en SAP complemento Campo BPP_NDOC de la tabla:  @BPP_DVALORES
